SBID,OBS_FREQ,FIELD_NME,BEM,R_HMS,DEC_DMS,DTEOBS,DTEEND,NINT,BMJ,BMIN,BP
45568,887.5,VAST_0734-12,12,7:32:34.267,-14:09:36.940,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.88678645713168,12.059586922955688,5.46984942444562
45568,887.5,VAST_0734-12,13,7:28:14.342,-14:09:21.350,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.895382102277097,11.997739021103136,6.10427696172711
45568,887.5,VAST_0734-12,14,7:28:16.070,-13:06:20.950,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.915512201466685,12.024915576766093,6.85586111160512
45568,887.5,VAST_0734-12,15,7:28:17.657,-12:03:21.170,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.97756823175911,12.0889452923973,7.43616105250169
45568,887.5,VAST_0734-12,16,7:24:04.402,-9:56:47.720,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.014373090184677,12.102010371474154,10.0360767812458
45568,887.5,VAST_0734-12,17,7:28:20.402,-9:57:18.430,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.029343149460896,12.18252386762424,9.54539138922053
45568,887.5,VAST_0734-12,18,7:32:36.288,-9:57:33.770,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.019896364852304,12.247838430237469,8.74225364673442
45568,887.5,VAST_0734-12,19,7:36:52.133,-9:57:33.770,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.01936437922598,12.340640163904164,7.59197993158616
45568,887.5,VAST_0734-12,20,7:41:08.016,-9:57:18.430,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.025194976834891,12.437291849844456,7.72992535580469
45568,887.5,VAST_0734-12,21,7:45:24.019,-9:56:47.720,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.046410724461488,12.555261871207344,6.97055191342664
45568,887.5,VAST_0734-12,22,7:45:26.194,-10:59:49.990,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,13.004702117330364,12.481702986549456,5.94840872998939
45568,887.5,VAST_0734-12,23,7:45:28.598,-12:02:50.280,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.97937431143054,12.42651477978331,5.16500221566229
45568,887.5,VAST_0734-12,24,7:45:31.238,-13:05:49.920,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.94966232347392,12.375626209581023,4.38825411449812
45568,887.5,VAST_0734-12,25,7:45:34.121,-14:08:50.170,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.936292190949132,12.341028331229076,3.7519079713517
45568,887.5,VAST_0734-12,26,7:45:37.250,-15:11:52.300,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.913812024960707,12.30339076757359,2.67334660552158
45568,887.5,VAST_0734-12,27,7:41:15.955,-15:12:23.620,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.906385140612132,12.208557718806444,3.28088333127022
45568,887.5,VAST_0734-12,28,7:36:54.780,-15:12:39.280,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.906759575675268,12.13331936634126,3.77107271849698
45568,887.5,VAST_0734-12,29,7:32:33.641,-15:12:39.280,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.90899462671098,12.06275748416683,4.28076693517646
45568,887.5,VAST_0734-12,30,7:28:12.463,-15:12:23.620,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.89057901536394,11.97838317897756,5.24432190257284
45568,887.5,VAST_0734-12,31,7:23:51.168,-15:11:52.300,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.904139609313193,11.939121682588656,5.69504897162747
45568,887.5,VAST_0734-12,32,7:23:54.300,-14:08:50.170,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.93497881818714,11.971953180736236,6.62679572144078
45568,887.5,VAST_0734-12,33,7:23:57.182,-13:05:49.920,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.954205077130872,11.99629742827518,7.2662632026383
45568,887.5,VAST_0734-12,34,7:23:59.822,-12:02:50.280,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.96516828579804,12.014960866362433,8.17970297026827
45568,887.5,VAST_0734-12,35,7:24:02.227,-10:59:49.990,2022-11-14 19:01:54.767,2022-11-14 19:13:51.403,72,12.992087760295176,12.053630803697208,9.19110490872745
45569,887.5,VAST_0741-25,0,7:39:34.630,-24:36:13.280,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.774730631917176,11.701685076662375,-2.6707373575492
45569,887.5,VAST_0741-25,1,7:44:11.784,-24:36:13.280,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.772998777277296,11.748067731948275,-4.29433782506796
45569,887.5,VAST_0741-25,2,7:39:33.434,-25:39:13.070,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.77802299478618,11.681699583846925,-3.33363669187079
45569,887.5,VAST_0741-25,3,7:44:12.979,-25:39:13.070,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.78824576820329,11.7382925265003,-5.10720850973682
45569,887.5,VAST_0741-25,4,7:35:00.842,-23:32:40.740,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.791171008457749,11.683576395401472,-0.108331879705227
45569,887.5,VAST_0741-25,5,7:39:35.760,-23:33:12.820,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.794696640235944,11.742771414192372,-1.81453658496389
45569,887.5,VAST_0741-25,6,7:44:10.654,-23:33:12.820,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.777947796445776,11.783422663291908,-3.13786155318693
45569,887.5,VAST_0741-25,7,7:48:45.571,-23:32:40.740,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.793307452227504,11.847557550805272,-4.58434355140227
45569,887.5,VAST_0741-25,8,7:48:48.962,-24:35:40.920,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.79537170859476,11.82733432622784,-5.81825333644224
45569,887.5,VAST_0741-25,9,7:48:52.550,-25:38:40.450,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.80947825412406,11.810779435649124,-6.97033515324976
45569,887.5,VAST_0741-25,10,7:48:56.347,-26:41:40.560,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.833200577446704,11.796042537101016,-7.50527443233068
45569,887.5,VAST_0741-25,11,7:44:14.244,-26:42:13.540,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.81726659720034,11.7255596564628,-5.52378002760669
45569,887.5,VAST_0741-25,12,7:39:32.170,-26:42:13.540,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.8095115543082,11.6825103147654,-3.93133536332734
45569,887.5,VAST_0741-25,13,7:34:50.069,-26:41:40.560,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.808181762311932,11.630149432057008,-2.28519820507731
45569,887.5,VAST_0741-25,14,7:34:53.863,-25:38:40.450,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.792716173281889,11.64243894086286,-1.56247301060328
45569,887.5,VAST_0741-25,15,7:34:57.451,-24:35:40.920,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.797925503977872,11.670319729959804,-0.898300788752565
45569,887.5,VAST_0741-25,16,7:30:31.176,-22:28:34.820,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.795342769365623,11.670811087473648,2.01888656881944
45569,887.5,VAST_0741-25,17,7:35:04.044,-22:29:38.620,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.796470143836848,11.713439216981593,0.81235006692282
45569,887.5,VAST_0741-25,18,7:39:36.828,-22:30:10.480,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.791375036596188,11.7623323522467,-0.721785383868221
45569,887.5,VAST_0741-25,19,7:44:09.586,-22:30:10.480,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.79004511545046,11.809073565608005,-2.3270693644248
45569,887.5,VAST_0741-25,20,7:48:42.372,-22:29:38.620,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.795966651223187,11.885137212520764,-3.43203674292007
45569,887.5,VAST_0741-25,21,7:53:15.240,-22:28:34.820,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.829447008824436,11.976590248032528,-5.108670274931
45569,887.5,VAST_0741-25,22,7:53:20.573,-23:31:36.480,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.825673683784885,11.94248268475308,-6.37536747663575
45569,887.5,VAST_0741-25,23,7:53:26.222,-24:34:36.160,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.833505745215191,11.92007031200046,-7.75408744309291
45569,887.5,VAST_0741-25,24,7:53:32.201,-25:37:35.150,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.848574786072083,11.900076819840288,-8.84087889783234
45569,887.5,VAST_0741-25,25,7:53:38.525,-26:40:34.640,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.869369592490584,11.884444712236224,-9.77045489766603
45569,887.5,VAST_0741-25,26,7:53:45.206,-27:43:36.010,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.884894498577673,11.863354417856316,-10.8148968872684
45569,887.5,VAST_0741-25,27,7:49:00.358,-27:44:42.580,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.887079063159744,11.809259586195228,-8.5793616519456
45569,887.5,VAST_0741-25,28,7:44:15.583,-27:45:15.880,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.873324637910269,11.740102953174036,-6.625417041575
45569,887.5,VAST_0741-25,29,7:39:30.833,-27:45:15.880,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.872442415084848,11.69156099250054,-4.74594148080762
45569,887.5,VAST_0741-25,30,7:34:46.056,-27:44:42.580,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.840335702928828,11.627493112703412,-2.88408385203766
45569,887.5,VAST_0741-25,31,7:30:01.207,-27:43:36.010,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.854644625476512,11.603788812398411,-1.31096819005399
45569,887.5,VAST_0741-25,32,7:30:07.891,-26:40:34.640,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.849309055162692,11.624023811927987,-0.67251455242604
45569,887.5,VAST_0741-25,33,7:30:14.213,-25:37:35.150,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.836046344535324,11.641231222383167,-0.242802101152614
45569,887.5,VAST_0741-25,34,7:30:20.191,-24:34:36.160,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.791267630014788,11.616626580885432,0.49933804006916
45569,887.5,VAST_0741-25,35,7:30:25.841,-23:31:36.480,2022-11-14 19:16:50.562,2022-11-14 19:28:47.199,72,12.808937773462931,11.656669641660034,1.35009406450598
45570,887.5,VAST_0809-25,0,8:06:44.820,-24:36:13.280,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.779761085342711,11.856134907562032,-7.53595919033008
45570,887.5,VAST_0809-25,1,8:11:21.972,-24:36:13.280,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.795358439166696,11.926861552424736,-9.69026771185798
45570,887.5,VAST_0809-25,2,8:06:43.622,-25:39:13.070,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.797624055854808,11.840133338852183,-8.91444419786757
45570,887.5,VAST_0809-25,3,8:11:23.170,-25:39:13.070,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.80142042579954,11.907078935517973,-10.8629704548081
45570,887.5,VAST_0809-25,4,8:02:11.030,-23:32:40.740,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.800322212528627,11.847348215503596,-4.27564756213579
45570,887.5,VAST_0809-25,5,8:06:45.950,-23:33:12.820,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.8034471654891,11.896478894171231,-6.62701905082401
45570,887.5,VAST_0809-25,6,8:11:20.842,-23:33:12.820,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.798023048666533,11.970773273517624,-8.76270385154447
45570,887.5,VAST_0809-25,7,8:15:55.762,-23:32:40.740,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.803872119059267,12.043373177226565,-10.5473961284773
45570,887.5,VAST_0809-25,8,8:15:59.153,-24:35:40.920,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.813580304387964,12.018023309664972,-12.1882944230885
45570,887.5,VAST_0809-25,9,8:16:02.741,-25:38:40.450,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.828890962679436,11.99436031871489,-13.5300474942364
45570,887.5,VAST_0809-25,10,8:16:06.535,-26:41:40.560,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.85669515555936,11.96728951841784,-14.4908492359439
45570,887.5,VAST_0809-25,11,8:11:24.434,-26:42:13.540,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.831337573569288,11.892355915370688,-11.5983057294183
45570,887.5,VAST_0809-25,12,8:06:42.358,-26:42:13.540,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.830325377499792,11.838912335609471,-9.59664231854399
45570,887.5,VAST_0809-25,13,8:02:00.257,-26:41:40.560,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.827565733449456,11.781574539451237,-7.26011364858195
45570,887.5,VAST_0809-25,14,8:02:04.051,-25:38:40.450,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.810993105095388,11.798869766271949,-6.53995250918893
45570,887.5,VAST_0809-25,15,8:02:07.639,-24:35:40.920,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.82325677038864,11.841793245685476,-5.23993849012845
45570,887.5,VAST_0809-25,16,7:57:41.364,-22:28:34.820,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.784968117204768,11.808405407852028,-1.73888726494765
45570,887.5,VAST_0809-25,17,8:02:14.232,-22:29:38.620,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.78792866409876,11.868630708378276,-3.27257236515921
45570,887.5,VAST_0809-25,18,8:06:47.016,-22:30:10.480,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.815907213198493,11.948613433270957,-5.04664668210494
45570,887.5,VAST_0809-25,19,8:11:19.776,-22:30:10.480,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.805482273372972,12.003932020077649,-7.35442335672728
45570,887.5,VAST_0809-25,20,8:15:52.560,-22:29:38.620,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.798692955975456,12.074158975631471,-9.29984093962157
45570,887.5,VAST_0809-25,21,8:20:25.428,-22:28:34.820,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.828039175400905,12.171938620043772,-11.930267514744
45570,887.5,VAST_0809-25,22,8:20:30.761,-23:31:36.480,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.838489436002284,12.136033595587609,-13.7391532765814
45570,887.5,VAST_0809-25,23,8:20:36.410,-24:34:36.160,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.867532313117472,12.117768730771356,-15.1938657095999
45570,887.5,VAST_0809-25,24,8:20:42.389,-25:37:35.150,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.87941755357375,12.085835643601705,-16.3471759197875
45570,887.5,VAST_0809-25,25,8:20:48.713,-26:40:34.640,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.91138917995232,12.06956636521938,-17.4864799059079
45570,887.5,VAST_0809-25,26,8:20:55.397,-27:43:36.010,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.93910483205844,12.045821003776332,-18.5345810476176
45570,887.5,VAST_0809-25,27,8:16:10.546,-27:44:42.580,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.920489995890096,11.977749334887264,-15.4277685978214
45570,887.5,VAST_0809-25,28,8:11:25.771,-27:45:15.880,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.900192659745985,11.903102889290963,-12.7122183391027
45570,887.5,VAST_0809-25,29,8:06:41.021,-27:45:15.880,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.883863495247956,11.838873387281437,-10.3681442678697
45570,887.5,VAST_0809-25,30,8:01:56.246,-27:44:42.580,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.852708653472227,11.770176855593268,-8.11817675969386
45570,887.5,VAST_0809-25,31,7:57:11.395,-27:43:36.010,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.8727910593873,11.744739370165428,-6.12326403568668
45570,887.5,VAST_0809-25,32,7:57:18.079,-26:40:34.640,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.864025877297651,11.769499813937328,-5.23391970159261
45570,887.5,VAST_0809-25,33,7:57:24.403,-25:37:35.150,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.84305520239874,11.774968602066576,-4.55610200446268
45570,887.5,VAST_0809-25,34,7:57:30.382,-24:34:36.160,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.805686057818628,11.7701085510225,-3.66398701628035
45570,887.5,VAST_0809-25,35,7:57:36.031,-23:31:36.480,2022-11-14 19:30:36.685,2022-11-14 19:42:43.274,73,12.805489982593729,11.797765530674363,-2.61357354345235
45571,887.5,VAST_0751-18,0,7:49:03.629,-18:20:12.550,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.804425697096685,11.639544601203973,5.96241155318856
45571,887.5,VAST_0751-18,1,7:53:29.098,-18:20:12.550,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.796322945470092,11.669506235377956,5.13712698838127
45571,887.5,VAST_0751-18,2,7:49:02.794,-19:23:12.370,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.791513868115572,11.624114449615355,5.60710968441477
45571,887.5,VAST_0751-18,3,7:53:29.930,-19:23:12.370,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.78787059340254,11.660572941150564,4.43900693626004
45571,887.5,VAST_0751-18,4,7:44:40.462,-17:16:48.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.842581168247149,11.641195079563968,7.66720905664654
45571,887.5,VAST_0751-18,5,7:49:04.409,-17:17:12.080,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.833433332622468,11.670133002531012,6.71555959155435
45571,887.5,VAST_0751-18,6,7:53:28.318,-17:17:12.080,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.835826020589687,11.71430215881732,5.87512008112145
45571,887.5,VAST_0751-18,7,7:57:52.262,-17:16:48.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.8470139969778,11.766786221263033,5.3617530676393
45571,887.5,VAST_0751-18,8,7:57:54.602,-18:19:48.970,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.82252641118038,11.73996585457722,4.43761377750236
45571,887.5,VAST_0751-18,9,7:57:57.103,-19:22:48.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.80248591119102,11.714489738194787,3.36405813777633
45571,887.5,VAST_0751-18,10,7:57:59.772,-20:25:48.940,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.797258407120692,11.695829082710544,3.0060030420885
45571,887.5,VAST_0751-18,11,7:53:30.821,-20:26:12.840,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.79501613385462,11.65235205630924,3.85571536769949
45571,887.5,VAST_0751-18,12,7:49:01.906,-20:26:12.840,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.794044700717244,11.615880517567632,5.13219315818931
45571,887.5,VAST_0751-18,13,7:44:32.954,-20:25:48.940,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.804796457013852,11.589862404935303,6.04364831282047
45571,887.5,VAST_0751-18,14,7:44:35.623,-19:22:48.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.809683735685532,11.603676142120069,6.37623745543851
45571,887.5,VAST_0751-18,15,7:44:38.124,-18:19:48.970,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.839350226207904,11.62738336359906,7.16523726477042
45571,887.5,VAST_0751-18,16,7:40:20.047,-16:12:59.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.843538627955976,11.623696868835,9.22284512206655
45571,887.5,VAST_0751-18,17,7:44:42.643,-16:13:46.380,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.855548461966812,11.66460532137205,8.36783428973176
45571,887.5,VAST_0751-18,18,7:49:05.134,-16:14:09.740,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.87217754586,11.707388604644724,7.58996810206444
45571,887.5,VAST_0751-18,19,7:53:27.590,-16:14:09.740,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.857622788561905,11.73827755894734,6.60463952256253
45571,887.5,VAST_0751-18,20,7:57:50.083,-16:13:46.380,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.860705808470268,11.78630137580436,6.10184987452108
45571,887.5,VAST_0751-18,21,8:02:12.679,-16:12:59.650,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.869284367440043,11.853359646956855,5.36031386853741
45571,887.5,VAST_0751-18,22,8:02:16.313,-17:16:01.670,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.86280725716116,11.838880874468844,4.57001854233662
45571,887.5,VAST_0751-18,23,8:02:20.208,-18:19:01.740,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.851043384766356,11.816498272732128,3.62331945006883
45571,887.5,VAST_0751-18,24,8:02:24.377,-19:22:01.130,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.838960067277313,11.7937662917868,2.94582095716504
45571,887.5,VAST_0751-18,25,8:02:28.824,-20:25:01.090,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.837275976249396,11.781482415699095,2.13809594988814
45571,887.5,VAST_0751-18,26,8:02:33.564,-21:28:02.890,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.82799993186124,11.762145230256792,1.22940692236455
45571,887.5,VAST_0751-18,27,7:58:02.616,-21:28:51.100,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.830343034384764,11.713615102257338,2.41167539039665
45571,887.5,VAST_0751-18,28,7:53:31.769,-21:29:15.180,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.82244882238457,11.662787521089468,3.49247787325773
45571,887.5,VAST_0751-18,29,7:49:00.958,-21:29:15.180,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.826527307926012,11.622302060966785,4.43087137586237
45571,887.5,VAST_0751-18,30,7:44:30.110,-21:28:51.100,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.793054604039677,11.566346745193272,5.55244962473707
45571,887.5,VAST_0751-18,31,7:39:59.162,-21:28:02.890,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.812132234522124,11.559372587822088,6.55848097822082
45571,887.5,VAST_0751-18,32,7:40:03.902,-20:25:01.090,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.81956099403618,11.57452284499488,6.97507193981593
45571,887.5,VAST_0751-18,33,7:40:08.350,-19:22:01.130,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.82628322365382,11.585131502899284,7.34073769947046
45571,887.5,VAST_0751-18,34,7:40:12.518,-18:19:01.740,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.817402461261326,11.586422615520132,7.93682738258901
45571,887.5,VAST_0751-18,35,7:40:16.414,-17:16:01.670,2022-11-14 19:43:42.994,2022-11-14 19:55:39.630,72,12.84801881957946,11.619008743164336,8.59728792926413
45572,887.5,VAST_0725-18,0,7:22:52.718,-18:20:12.550,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.817774114847245,11.459941477562449,15.3478551360147
45572,887.5,VAST_0725-18,1,7:27:18.190,-18:20:12.550,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.803196913619328,11.451660596544096,14.230327522174
45572,887.5,VAST_0725-18,2,7:22:51.886,-19:23:12.370,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.801862212014232,11.444824898871156,14.943910217025
45572,887.5,VAST_0725-18,3,7:27:19.022,-19:23:12.370,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.771909793704852,11.44305423262577,14.1210705215635
45572,887.5,VAST_0725-18,4,7:18:29.554,-17:16:48.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.856954791618683,11.477695304781792,16.8740109129979
45572,887.5,VAST_0725-18,5,7:22:53.498,-17:17:12.080,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.855265089559667,11.484941452962373,15.6072685794668
45572,887.5,VAST_0725-18,6,7:27:17.410,-17:17:12.080,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.846541207439412,11.498948032260673,14.4533144826743
45572,887.5,VAST_0725-18,7,7:31:41.354,-17:16:48.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.843778879052785,11.510532537835896,13.4327036142832
45572,887.5,VAST_0725-18,8,7:31:43.692,-18:19:48.970,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.81993390076212,11.484952011836963,12.9104700656286
45572,887.5,VAST_0725-18,9,7:31:46.193,-19:22:48.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.797048733744996,11.461959792505368,12.4353054738361
45572,887.5,VAST_0725-18,10,7:31:48.862,-20:25:48.940,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.78873485948185,11.442411839544697,12.432538436409
45572,887.5,VAST_0725-18,11,7:27:19.913,-20:26:12.840,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.793042593262944,11.424236723024867,13.5845200447059
45572,887.5,VAST_0725-18,12,7:22:50.995,-20:26:12.840,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.800542060754855,11.42355459892734,14.7059957885671
45572,887.5,VAST_0725-18,13,7:18:22.046,-20:25:48.940,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.806220284870976,11.418871131510732,15.9023572525255
45572,887.5,VAST_0725-18,14,7:18:24.715,-19:22:48.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.820646242475965,11.44702468724886,16.16990717674
45572,887.5,VAST_0725-18,15,7:18:27.216,-18:19:48.970,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.864240979631315,11.485567798098192,16.4726272963618
45572,887.5,VAST_0725-18,16,7:14:09.137,-16:12:59.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.879090359155333,11.494991574788616,18.3212512836466
45572,887.5,VAST_0725-18,17,7:18:31.733,-16:13:46.380,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.885464394101485,11.509778544401629,17.1278773739628
45572,887.5,VAST_0725-18,18,7:22:54.226,-16:14:09.740,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.888388790968715,11.520798726330792,16.0387314417206
45572,887.5,VAST_0725-18,19,7:27:16.682,-16:14:09.740,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.873741842839031,11.52606587023782,14.8199163520195
