field,centre-ra,centre-dec
RACS_0215+25A,33.962521865896,25.13849480505852
RACS_0215-25A,33.96287020619306,-25.136276777284102
RACS_0216+00A,34.13550569444702,0.0037709444443794287
RACS_0216+06A,34.13496025123445,6.300360555439073
RACS_0216-06A,34.13532233607922,-6.298124749883651
RACS_0221+31A,35.296886954299886,31.399613943800023
RACS_0221-31A,35.29721779718262,-31.397409554915626
RACS_0227-50A,36.93730762726294,-50.12041227651855
RACS_0228-56A,37.078211891713444,-56.33906458175786
RACS_0228-62A,37.268216934460966,-62.543286109082956
RACS_0230-68A,37.53290924525987,-68.73611180285421
RACS_0231+12A,37.8911708906522,12.589333027547266
RACS_0231-12A,37.89193047804244,-12.586404805322848
RACS_0233+37A,38.30344769265555,37.65183436030049
RACS_0233-37A,38.30398395549696,-37.64965980474608
RACS_0233-69A,38.665589437034534,-69.71206960826167
RACS_0237+18A,39.27066264300358,18.868471749642673
RACS_0237-18A,39.27117181454905,-18.866244082978252
RACS_0241+00A,40.342405694447024,0.0037709444443794287
RACS_0241+06A,40.34186025123446,6.300360555439073
RACS_0241-06A,40.34222233607922,-6.298124749883651
RACS_0243+25A,40.754971865896,25.13849480505852
RACS_0243-25A,40.75532020619306,-25.136276777284102
RACS_0247-43A,41.86949777516258,-43.89059902676564
RACS_0249+31A,42.35570778762988,31.399613943800023
RACS_0249-31A,42.35603863052262,-31.397409554915626
RACS_0256+12A,44.2069583906522,12.589333027547266
RACS_0256-12A,44.20772214471244,-12.586404805322848
RACS_0259-76A,45.165329879901414,-76.62813241224184
RACS_0259-85A,45.473517975815234,-85.54231315317197
RACS_0303+18A,45.816112643003585,18.868471749642673
RACS_0303+37A,45.963018525985554,37.65183436030049
RACS_0303-18A,45.81663431454905,-18.866244082978252
RACS_0303-37A,45.96356312216696,-37.64965980474608
RACS_0304-50A,46.16807429392294,-50.12041227651855
RACS_0306+00A,46.54929736110702,0.0037709444443794287
RACS_0306+06A,46.548751917904454,6.300360555439073
RACS_0306-06A,46.54912233607922,-6.298124749883651
RACS_0310+25A,47.547421865896005,25.13849480505852
RACS_0310-25A,47.54777020619306,-25.136276777284102
RACS_0310-56A,47.66644939171345,-56.33906458175786
RACS_0317+31A,49.414536954299884,31.399613943800023
RACS_0317-31A,49.41485946385262,-31.397409554915626
RACS_0318-62A,49.68201693446096,-62.543286109082956
RACS_0320-43A,50.24158527516258,-43.89059902676564
RACS_0322+12A,50.52274172398219,12.589333027547266
RACS_0322-12A,50.52351381137244,-12.586404805322848
RACS_0329+18A,52.36156264300359,18.868471749642673
RACS_0329-18A,52.36208431454905,-18.866244082978252
RACS_0330-68A,52.53290924525987,-68.73611180285421
RACS_0331+00A,52.75619736110702,0.0037709444443794287
RACS_0331+06A,52.75565191790445,6.300360555439073
RACS_0331-06A,52.75600983607922,-6.298124749883651
RACS_0334+37A,53.62259769265555,37.65183436030049
RACS_0334-37A,53.62313395549696,-37.64965980474608
RACS_0337+25A,54.339880199226,25.13849480505852
RACS_0337-25A,54.340232706193056,-25.136276777284102
RACS_0341-50A,55.39884512726294,-50.12041227651855
RACS_0345+31A,56.47335778762989,31.399613943800023
RACS_0345-31A,56.473688630522624,-31.397409554915626
RACS_0347+12A,56.838541723982196,12.589333027547266
RACS_0347-12A,56.839301311372445,-12.586404805322848
RACS_0352-56A,58.254678558383446,-56.33906458175786
RACS_0354-43A,58.61367694183258,-43.89059902676564
RACS_0354-71A,58.83219459345553,-71.69988674681652
RACS_0355+00A,58.963097361107025,0.0037709444443794287
RACS_0355+06A,58.962551917904456,6.300360555439073
RACS_0355+18A,58.90702514300359,18.868471749642673
RACS_0355-06A,58.96290983607922,-6.298124749883651
RACS_0355-18A,58.907542647879055,-18.866244082978252
RACS_0404+25A,61.132330199226004,25.13849480505852
RACS_0404-25A,61.13268270619306,-25.136276777284102
RACS_0405+37A,61.282168525985554,37.65183436030049
RACS_0405-37A,61.28270478882696,-37.64965980474608
RACS_0408-62A,62.095804434460966,-62.543286109082956
RACS_0412+12A,63.154320890652194,12.589333027547266
RACS_0412-12A,63.15508047804244,-12.586404805322848
RACS_0414+31A,63.53217862096989,31.399613943800023
RACS_0414-31A,63.53250946385262,-31.397409554915626
RACS_0418-50A,64.62961596059293,-50.12041227651855
RACS_0420+00A,65.16998486110701,0.0037709444443794287
RACS_0420+06A,65.16944358457445,6.300360555439073
RACS_0420-06A,65.16980983607922,-6.298124749883651
RACS_0421+18A,65.45247514300358,18.868471749642673
RACS_0421-18A,65.45299264787904,-18.866244082978252
RACS_0427-43A,66.98577694183258,-43.89059902676564
RACS_0430-68A,67.53290924525986,-68.73611180285421
RACS_0431+25A,67.924780199226,25.13849480505852
RACS_0431-25A,67.92513270619307,-25.136276777284102
RACS_0435+37A,68.94173935932555,37.65183436030049
RACS_0435-37A,68.94228395549696,-37.64965980474608
RACS_0435-56A,68.84292022505343,-56.33906458175786
RACS_0437+12A,69.4701208906522,12.589333027547266
RACS_0437-12A,69.47088047804245,-12.586404805322848
RACS_0442+31A,70.59100778762989,31.399613943800023
RACS_0442-31A,70.59132613052262,-31.397409554915626
RACS_0445+00A,71.37688486110702,0.0037709444443794287
RACS_0445+06A,71.37634358457444,6.300360555439073
