SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8537,864.5,RACS_0303+37A,25,03:16:48.994,+36:00:40.2098,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,26.45,7.94,11.8
8537,864.5,RACS_0303+37A,26,03:16:38.868,+34:57:39.82,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,24.88,7.97,11.8
8537,864.5,RACS_0303+37A,27,03:11:31.243,+34:59:23.24,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,25.37,8.11,10.2
8537,864.5,RACS_0303+37A,28,03:06:23.606,+35:00:14.94,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,25.33,8.15,9.0
8537,864.5,RACS_0303+37A,29,03:01:15.967,+35:00:14.94,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,25.04,8.14,8.1
8537,864.5,RACS_0303+37A,30,02:56:08.33,+34:59:23.24,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,24.89,8.13,6.9
8537,864.5,RACS_0303+37A,31,02:51:00.706,+34:57:39.82,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,24.76,8.15,5.8
8537,864.5,RACS_0303+37A,32,02:50:50.58,+36:00:40.2098,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,26.23,8.13,5.5
8537,864.5,RACS_0303+37A,33,02:50:39.922,+37:03:38.48,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,27.35,8.03,5.7
8537,864.5,RACS_0303+37A,34,02:50:28.694,+38:06:35.96,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,27.83,7.86,5.7
8537,864.5,RACS_0303+37A,35,02:50:16.867,+39:09:33.9098,2019-04-21 04:42:00.922,2019-04-21 04:57:16.675,29.23,7.8,5.7
8538,864.5,RACS_0317+31A,0,03:15:10.404,+31:54:22.86,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.82,8.5,-26.4
8538,864.5,RACS_0317+31A,1,03:20:07.243,+31:54:22.86,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.96,8.46,-25.3
8538,864.5,RACS_0317+31A,2,03:15:12.053,+30:51:23.08,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.96,8.51,-27.0
8538,864.5,RACS_0317+31A,3,03:20:05.592,+30:51:23.08,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.49,8.54,-25.8
8538,864.5,RACS_0317+31A,4,03:10:08.338,+32:56:40.2698,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.3,8.47,-27.0
8538,864.5,RACS_0317+31A,5,03:15:08.664,+32:57:23.26,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,29.82,8.19,-23.9
8538,864.5,RACS_0317+31A,6,03:20:08.981,+32:57:23.26,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.29,8.4,-24.7
8538,864.5,RACS_0317+31A,7,03:25:09.31,+32:56:40.2698,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.85,8.47,-23.6
8538,864.5,RACS_0317+31A,8,03:25:04.094,+31:53:40.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.76,8.35,-21.8
8538,864.5,RACS_0317+31A,9,03:24:59.146,+30:50:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.72,8.53,-24.8
8538,864.5,RACS_0317+31A,10,03:24:54.451,+29:47:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.74,8.53,-25.5
8538,864.5,RACS_0317+31A,11,03:20:04.027,+29:48:22.64,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.1,8.58,-26.6
8538,864.5,RACS_0317+31A,12,03:15:13.618,+29:48:22.64,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.19,8.58,-27.6
8538,864.5,RACS_0317+31A,13,03:10:23.196,+29:47:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.7,8.5,-28.6
8538,864.5,RACS_0317+31A,14,03:10:18.499,+30:50:41.06,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.48,8.54,-28.1
8538,864.5,RACS_0317+31A,15,03:10:13.553,+31:53:40.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.34,8.49,-27.5
8538,864.5,RACS_0317+31A,16,03:04:58.822,+33:58:14.88,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,29.0,8.35,-27.7
8538,864.5,RACS_0317+31A,17,03:10:02.842,+33:59:42.04,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,28.43,8.41,-26.6
8538,864.5,RACS_0317+31A,18,03:15:06.833,+34:00:25.6,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,30.9,8.15,-23.6
8538,864.5,RACS_0317+31A,19,03:20:10.814,+34:00:25.6,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.9,8.21,-24.3
8538,864.5,RACS_0317+31A,20,03:25:14.806,+33:59:42.04,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.46,8.09,-23.1
8538,864.5,RACS_0317+31A,21,03:30:18.823,+33:58:14.88,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.91,8.16,-22.0
8538,864.5,RACS_0317+31A,22,03:30:09.667,+32:55:14.2298,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.86,8.16,-22.5
8538,864.5,RACS_0317+31A,23,03:30:00.982,+31:52:15.3502,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.29,8.12,-20.7
8538,864.5,RACS_0317+31A,24,03:29:52.738,+30:49:16.9702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.76,8.24,-21.1
8538,864.5,RACS_0317+31A,25,03:29:44.916,+29:46:17.8702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,22.82,8.52,-24.2
8538,864.5,RACS_0317+31A,26,03:29:37.495,+28:43:16.72,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,21.82,8.77,-25.2
8538,864.5,RACS_0317+31A,27,03:24:49.994,+28:44:39.12,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,22.83,8.54,-26.1
8538,864.5,RACS_0317+31A,28,03:20:02.542,+28:45:20.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.21,8.52,-27.1
8538,864.5,RACS_0317+31A,29,03:15:15.103,+28:45:20.34,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.27,8.53,-28.1
8538,864.5,RACS_0317+31A,30,03:10:27.65,+28:44:39.12,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,23.68,8.52,-29.1
8538,864.5,RACS_0317+31A,31,03:05:40.152,+28:43:16.72,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,24.08,8.52,-30.0
8538,864.5,RACS_0317+31A,32,03:05:32.729,+29:46:17.8702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.36,8.45,-29.6
8538,864.5,RACS_0317+31A,33,03:05:24.907,+30:49:16.9702,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,25.88,8.4,-29.1
8538,864.5,RACS_0317+31A,34,03:05:16.663,+31:52:15.3502,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,26.68,8.23,-28.5
8538,864.5,RACS_0317+31A,35,03:05:07.978,+32:55:14.2298,2019-04-21 07:16:07.536,2019-04-21 07:31:13.267,27.65,8.18,-28.0
8537,864.5,RACS_0334+37A,0,03:31:47.856,+38:09:17.3498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,28.15,7.92,8.1
8537,864.5,RACS_0334+37A,1,03:37:08.316,+38:09:17.3498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.84,7.83,9.4
8537,864.5,RACS_0334+37A,2,03:31:50.102,+37:06:17.6,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.56,8.02,8.1
8537,864.5,RACS_0334+37A,3,03:37:06.067,+37:06:17.6,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.63,7.98,9.3
8537,864.5,RACS_0334+37A,4,03:26:20.304,+39:11:23.14,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.48,7.88,6.9
8537,864.5,RACS_0334+37A,5,03:31:45.487,+39:12:17.7502,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,33.59,7.6,7.8
8537,864.5,RACS_0334+37A,6,03:37:10.682,+39:12:17.7502,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.73,7.81,9.2
8537,864.5,RACS_0334+37A,7,03:42:35.866,+39:11:23.14,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.89,7.81,10.6
8537,864.5,RACS_0334+37A,8,03:42:28.764,+38:08:23.5702,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.93,7.63,10.0
8537,864.5,RACS_0334+37A,9,03:42:22.022,+37:05:24.58,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.32,7.91,10.6
8537,864.5,RACS_0334+37A,10,03:42:15.622,+36:02:24.9,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.63,8.07,9.9
8537,864.5,RACS_0334+37A,11,03:37:03.934,+36:03:17.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.55,8.13,9.0
8537,864.5,RACS_0334+37A,12,03:31:52.238,+36:03:17.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.32,8.15,8.1
8537,864.5,RACS_0334+37A,13,03:26:40.548,+36:02:24.9,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.25,8.14,6.7
8537,864.5,RACS_0334+37A,14,03:26:34.147,+37:05:24.58,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.52,8.09,6.9
8537,864.5,RACS_0334+37A,15,03:26:27.408,+38:08:23.5702,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,28.08,7.96,6.9
8537,864.5,RACS_0334+37A,16,03:20:42.694,+40:12:33.5498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.85,7.81,5.4
8537,864.5,RACS_0334+37A,17,03:26:12.816,+40:14:24.54,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.04,7.82,6.9
8537,864.5,RACS_0334+37A,18,03:31:42.989,+40:15:20.02,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,34.26,7.6,7.8
8537,864.5,RACS_0334+37A,19,03:37:13.181,+40:15:20.02,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.81,7.59,9.4
8537,864.5,RACS_0334+37A,20,03:42:43.354,+40:14:24.54,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.07,7.47,10.6
8537,864.5,RACS_0334+37A,21,03:48:13.476,+40:12:33.5498,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.28,7.61,11.9
8537,864.5,RACS_0334+37A,22,03:48:01.006,+39:09:33.9098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.52,7.62,11.9
8537,864.5,RACS_0334+37A,23,03:47:49.176,+38:06:35.96,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,31.88,7.44,11.2
8537,864.5,RACS_0334+37A,24,03:47:37.951,+37:03:38.48,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,30.76,7.59,11.1
8537,864.5,RACS_0334+37A,25,03:47:27.29,+36:00:40.2098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.45,7.94,11.7
8537,864.5,RACS_0334+37A,26,03:47:17.165,+34:57:39.82,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.88,7.98,11.7
8537,864.5,RACS_0334+37A,27,03:42:09.54,+34:59:23.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.38,8.11,10.2
8537,864.5,RACS_0334+37A,28,03:37:01.906,+35:00:14.94,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.33,8.16,8.9
8537,864.5,RACS_0334+37A,29,03:31:54.264,+35:00:14.94,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,25.03,8.14,8.0
8537,864.5,RACS_0334+37A,30,03:26:46.63,+34:59:23.24,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.9,8.14,6.9
8537,864.5,RACS_0334+37A,31,03:21:39.005,+34:57:39.82,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,24.76,8.15,5.8
8537,864.5,RACS_0334+37A,32,03:21:28.879,+36:00:40.2098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,26.23,8.13,5.4
8537,864.5,RACS_0334+37A,33,03:21:18.218,+37:03:38.48,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.34,8.04,5.7
8537,864.5,RACS_0334+37A,34,03:21:06.994,+38:06:35.96,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,27.84,7.86,5.6
8537,864.5,RACS_0334+37A,35,03:20:55.164,+39:09:33.9098,2019-04-21 05:12:52.214,2019-04-21 05:27:58.032,29.24,7.81,5.7
8538,864.5,RACS_0345+31A,0,03:43:24.521,+31:54:22.86,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.65,8.53,-23.4
8538,864.5,RACS_0345+31A,1,03:48:21.36,+31:54:22.86,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.91,8.47,-22.3
8538,864.5,RACS_0345+31A,2,03:43:26.172,+30:51:23.08,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.8,8.59,-24.0
8538,864.5,RACS_0345+31A,3,03:48:19.711,+30:51:23.08,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.43,8.59,-22.8
8538,864.5,RACS_0345+31A,4,03:38:22.454,+32:56:40.2698,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.01,8.48,-24.1
8538,864.5,RACS_0345+31A,5,03:43:22.783,+32:57:23.26,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,28.68,8.17,-21.1
8538,864.5,RACS_0345+31A,6,03:48:23.1,+32:57:23.26,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.21,8.41,-21.7
8538,864.5,RACS_0345+31A,7,03:53:23.426,+32:56:40.2698,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.83,8.47,-20.6
8538,864.5,RACS_0345+31A,8,03:53:18.211,+31:53:40.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.94,8.32,-18.9
8538,864.5,RACS_0345+31A,9,03:53:13.265,+30:50:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.73,8.55,-21.7
8538,864.5,RACS_0345+31A,10,03:53:08.568,+29:47:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.65,8.56,-22.3
8538,864.5,RACS_0345+31A,11,03:48:18.146,+29:48:22.64,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.99,8.63,-23.5
8538,864.5,RACS_0345+31A,12,03:43:27.737,+29:48:22.64,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.07,8.65,-24.6
8538,864.5,RACS_0345+31A,13,03:38:37.313,+29:47:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.52,8.55,-25.8
8538,864.5,RACS_0345+31A,14,03:38:32.618,+30:50:41.06,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.21,8.58,-25.1
8538,864.5,RACS_0345+31A,15,03:38:27.67,+31:53:40.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.04,8.53,-24.6
8538,864.5,RACS_0345+31A,16,03:33:12.941,+33:58:14.88,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,27.55,8.36,-24.8
8538,864.5,RACS_0345+31A,17,03:38:16.958,+33:59:42.04,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,27.09,8.41,-23.7
8538,864.5,RACS_0345+31A,18,03:43:20.95,+34:00:25.6,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,29.68,8.12,-20.8
8538,864.5,RACS_0345+31A,19,03:48:24.931,+34:00:25.6,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.76,8.22,-21.4
8538,864.5,RACS_0345+31A,20,03:53:28.922,+33:59:42.04,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.42,8.1,-20.1
8538,864.5,RACS_0345+31A,21,03:58:32.942,+33:58:14.88,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.97,8.18,-18.9
8538,864.5,RACS_0345+31A,22,03:58:23.786,+32:55:14.2298,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,23.92,8.18,-19.4
8538,864.5,RACS_0345+31A,23,03:58:15.101,+31:52:15.3502,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.48,8.09,-17.8
8538,864.5,RACS_0345+31A,24,03:58:06.857,+30:49:16.9702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.91,8.22,-18.1
8538,864.5,RACS_0345+31A,25,03:57:59.035,+29:46:17.8702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,21.9,8.56,-21.0
8538,864.5,RACS_0345+31A,26,03:57:51.612,+28:43:16.72,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,20.95,8.83,-21.9
8538,864.5,RACS_0345+31A,27,03:53:04.114,+28:44:39.12,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,21.87,8.84,-23.2
8538,864.5,RACS_0345+31A,28,03:48:16.661,+28:45:20.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.23,8.83,-24.4
8538,864.5,RACS_0345+31A,29,03:43:29.222,+28:45:20.34,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.28,8.82,-25.5
8538,864.5,RACS_0345+31A,30,03:38:41.77,+28:44:39.12,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.6,8.55,-26.3
8538,864.5,RACS_0345+31A,31,03:33:54.269,+28:43:16.72,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,22.97,8.55,-27.4
8538,864.5,RACS_0345+31A,32,03:33:46.848,+29:46:17.8702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.15,8.48,-26.9
8538,864.5,RACS_0345+31A,33,03:33:39.026,+30:49:16.9702,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,24.56,8.44,-26.3
8538,864.5,RACS_0345+31A,34,03:33:30.782,+31:52:15.3502,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,25.29,8.27,-25.6
8538,864.5,RACS_0345+31A,35,03:33:22.097,+32:55:14.2298,2019-04-21 07:31:23.203,2019-04-21 07:46:29.021,26.25,8.21,-25.1
8538,864.5,RACS_0404+25A,0,04:02:11.93,+25:38:56.54,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.98,9.16,-26.4
8538,864.5,RACS_0404+25A,1,04:06:51.466,+25:38:56.54,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.44,9.13,-25.4
8538,864.5,RACS_0404+25A,2,04:02:13.126,+24:35:56.72,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.24,9.24,-26.8
8538,864.5,RACS_0404+25A,3,04:06:50.27,+24:35:56.72,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.03,9.25,-25.8
8538,864.5,RACS_0404+25A,4,03:57:28.577,+26:41:24.04,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.98,9.07,-27.0
8538,864.5,RACS_0404+25A,5,04:02:10.666,+26:41:56.98,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,23.67,8.58,-22.3
8538,864.5,RACS_0404+25A,6,04:06:52.73,+26:41:56.98,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.44,8.98,-24.9
8538,864.5,RACS_0404+25A,7,04:11:34.819,+26:41:24.04,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.14,9.09,-23.7
8538,864.5,RACS_0404+25A,8,04:11:31.027,+25:38:23.9302,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,22.21,8.65,-20.5
8538,864.5,RACS_0404+25A,9,04:11:27.439,+24:35:24.4,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.55,9.23,-24.8
8538,864.5,RACS_0404+25A,10,04:11:24.048,+23:32:24.18,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.42,9.21,-25.4
8538,864.5,RACS_0404+25A,11,04:06:49.14,+23:32:56.2898,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.58,9.32,-26.3
8538,864.5,RACS_0404+25A,12,04:02:14.256,+23:32:56.2898,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.53,9.32,-27.2
8538,864.5,RACS_0404+25A,13,03:57:39.348,+23:32:24.18,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.77,9.18,-28.2
8538,864.5,RACS_0404+25A,14,03:57:35.957,+24:35:24.4,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.45,9.21,-27.7
8538,864.5,RACS_0404+25A,15,03:57:32.369,+25:38:23.9302,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.2,9.13,-27.4
8538,864.5,RACS_0404+25A,16,03:52:39.727,+27:43:19.4902,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,22.1,8.88,-27.5
8538,864.5,RACS_0404+25A,17,03:57:24.566,+27:44:26.0498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.73,9.01,-26.4
8538,864.5,RACS_0404+25A,18,04:02:09.329,+27:44:59.32,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,24.44,8.51,-22.0
8538,864.5,RACS_0404+25A,19,04:06:54.067,+27:44:59.32,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.69,8.86,-24.2
8538,864.5,RACS_0404+25A,20,04:11:38.83,+27:44:26.0498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.43,8.74,-22.8
8538,864.5,RACS_0404+25A,21,04:16:23.669,+27:43:19.4902,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.06,8.85,-21.6
8538,864.5,RACS_0404+25A,22,04:16:16.987,+26:40:18.16,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.37,8.85,-22.4
8538,864.5,RACS_0404+25A,23,04:16:10.666,+25:37:18.62,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.93,8.46,-19.6
8538,864.5,RACS_0404+25A,24,04:16:04.687,+24:34:19.6702,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.3,8.86,-19.7
8538,864.5,RACS_0404+25A,25,04:15:59.04,+23:31:19.96,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.93,9.61,-24.3
8538,864.5,RACS_0404+25A,26,04:15:53.707,+22:28:18.3,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.07,9.68,-24.5
8538,864.5,RACS_0404+25A,27,04:11:20.849,+22:29:22.06,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.7,9.67,-25.8
8538,864.5,RACS_0404+25A,28,04:06:48.072,+22:29:53.9498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.89,9.65,-26.8
8538,864.5,RACS_0404+25A,29,04:02:15.324,+22:29:53.9498,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,17.86,9.63,-27.8
8538,864.5,RACS_0404+25A,30,03:57:42.547,+22:29:22.06,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.05,9.61,-28.7
8538,864.5,RACS_0404+25A,31,03:53:09.689,+22:28:18.3,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,18.13,9.28,-29.6
8538,864.5,RACS_0404+25A,32,03:53:04.356,+23:31:19.96,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.1,9.16,-29.1
8538,864.5,RACS_0404+25A,33,03:52:58.709,+24:34:19.6702,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,19.56,9.08,-28.6
8538,864.5,RACS_0404+25A,34,03:52:52.73,+25:37:18.62,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,20.22,8.88,-28.2
8538,864.5,RACS_0404+25A,35,03:52:46.409,+26:40:18.16,2019-04-21 07:46:38.957,2019-04-21 08:01:54.624,21.05,8.8,-27.8
8537,864.5,RACS_0405+37A,0,04:02:26.153,+38:09:17.3498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,28.12,7.92,8.1
8537,864.5,RACS_0405+37A,1,04:07:46.613,+38:09:17.3498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.82,7.84,9.4
8537,864.5,RACS_0405+37A,2,04:02:28.399,+37:06:17.6,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.54,8.03,8.1
8537,864.5,RACS_0405+37A,3,04:07:44.364,+37:06:17.6,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.61,7.98,9.3
8537,864.5,RACS_0405+37A,4,03:56:58.601,+39:11:23.14,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.45,7.88,6.9
8537,864.5,RACS_0405+37A,5,04:02:23.784,+39:12:17.7502,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,33.56,7.6,7.7
8537,864.5,RACS_0405+37A,6,04:07:48.979,+39:12:17.7502,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.71,7.8,9.1
8537,864.5,RACS_0405+37A,7,04:13:14.162,+39:11:23.14,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,29.87,7.81,10.6
8537,864.5,RACS_0405+37A,8,04:13:07.061,+38:08:23.5702,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.93,7.62,10.0
8537,864.5,RACS_0405+37A,9,04:13:00.319,+37:05:24.58,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.28,7.92,10.5
8537,864.5,RACS_0405+37A,10,04:12:53.918,+36:02:24.9,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.62,8.07,9.9
8537,864.5,RACS_0405+37A,11,04:07:42.23,+36:03:17.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.54,8.14,8.9
8537,864.5,RACS_0405+37A,12,04:02:30.535,+36:03:17.24,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.3,8.16,8.0
8537,864.5,RACS_0405+37A,13,03:57:18.845,+36:02:24.9,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,26.25,8.18,6.6
8537,864.5,RACS_0405+37A,14,03:57:12.444,+37:05:24.58,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,27.51,8.1,6.9
8537,864.5,RACS_0405+37A,15,03:57:05.705,+38:08:23.5702,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,28.05,7.96,6.9
8537,864.5,RACS_0405+37A,16,03:51:20.993,+40:12:33.5498,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,30.81,7.8,5.3
8537,864.5,RACS_0405+37A,17,03:56:51.113,+40:14:24.54,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.02,7.82,6.9
8537,864.5,RACS_0405+37A,18,04:02:21.286,+40:15:20.02,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,34.24,7.6,7.8
8537,864.5,RACS_0405+37A,19,04:07:51.478,+40:15:20.02,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,30.78,7.6,9.4
8537,864.5,RACS_0405+37A,20,04:13:21.65,+40:14:24.54,2019-04-21 05:43:33.571,2019-04-21 05:58:39.389,31.04,7.46,10.6
