SRC,FIELD_NAME,SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,OBS_FREQ,FOOTPRINT,PITCH,ROTATION,DURATION,POL_MODE,POL_AXIS,SB_TIME,SB_START_DATE,SB_START_TIME,SB_END_DATE,SB_END_TIME,CAL_SBID,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,PSF_MAJOR,PSF_MINOR,PSF_ANGLE
40,VAST_1147-06A,9669,PROCESSING,11 47 35,-6 17 59,176.895833,-6.299722,275.797302,53.174539,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
41,VAST_1212+00A,9669,PROCESSING,12 12 25,0 00 00,183.104167,0.000000,282.273176,61.296778,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
42,VAST_1237+00A,9669,PROCESSING,12 37 14,0 00 00,189.308333,0.000000,295.181681,62.657803,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
43,VAST_1302+00A,9669,PROCESSING,13 02 04,0 00 00,195.516667,0.000000,308.743469,62.751753,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
44,VAST_1326+00A,9669,PROCESSING,13 26 54,0 00 00,201.725000,0.000000,321.816315,61.564678,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
45,VAST_1351+00A,9669,PROCESSING,13 51 43,0 00 00,207.929167,0.000000,333.493292,59.247226,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
46,VAST_1416+00A,9669,PROCESSING,14 16 33,0 00 00,214.137500,0.000000,343.431555,56.028746,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
47,VAST_1441+00A,9669,PROCESSING,14 41 23,0 00 00,220.345833,0.000000,351.699101,52.141322,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
48,VAST_1753-18A,9673,OBSERVED,17 53 27,-18 51 45,268.362500,-18.862500,9.569533,3.635370,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
49,VAST_2004-06A,9673,OBSERVED,20 04 08,-6 17 59,301.033333,-6.299722,35.581651,-19.022969,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
